Converted 7.01 EUR to 29.62 PLN
Converted 20.00 USD to 72.66 PLN
18.99,PLN,Zabka Zc010 K.1 KRAKOW
3.80,PLN,Zabka Zc010 K.2 KRAKOW
33.98,PLN,Zabka Zc010 K.1 KRAKOW
62.88,PLN,Apteka Dr Max KRAKOW
Converted 50.00 USD to 181.58 PLN
57.25,PLN,Zabka Za733 K.1 KRAKOW
39.00,PLN,Food Factory Krakow
24.99,PLN,Zabka Zc010 K.1 KRAKOW
3.98,PLN,Zabka Zc010 K.2 KRAKOW
20.98,PLN,Zabka Z9133 K.2 KRAKOW
159.50,PLN,Google Play Apps Dublin
28.79,PLN,Zabka Zc010 K.1 KRAKOW
4.90,PLN,Czajczyk S.c. KRAKOW
15.13,PLN,Czajczyk S.c. KRAKOW
49.98,PLN,Zabka Zc010 K.1 KRAKOW
22.29,PLN,Zabka Zc010 K.1 KRAKOW
39.98,PLN,Zabka Zc010 K.1 KRAKOW
80.00,PLN,Zabek Czosnku KRAKOW
203.97,PLN,Market Obi 003 KRAKOW
80.98,PLN,Apteka Dr Max KRAKOW
53.27,PLN,Uber   *Eats HELP.UBER.COM
46.06,PLN,Stacja Paliw Krakow KRAKOW
24.99,PLN,Zabka Zc010 K.1 KRAKOW
37.68,PLN,Zabka Zc010 K.1 KRAKOW
88.00,PLN,Food Factory Krakow
7.00,PLN,Myjnia Bastek Gliwice GLIWICE
15.99,PLN,Stokrotka Nr 0532 KRAKOW
250.00,PLN,Ul  Agatowa 31 KRAKOW
5.98,PLN,Zabka Zc010 K.2 KRAKOW
38.98,PLN,Zabka Zc010 K.1 KRAKOW
4.99,PLN,Zabka Zc010 K.1 KRAKOW
43.98,PLN,Zabka Zc010 K.1 KRAKOW
331.96,PLN,Orlen Stacja Nr 1427 KRAKOW
49.19,PLN,Zabka Z9133 K.1 KRAKOW
40.00,PLN,Da Diego Pizzeria Krakow
131.76,PLN,Stokrotka Nr 0532 KRAKOW
Converted 500.00 USD to 1,815.86 PLN
27.98,PLN,Zabka Zd477 K.1 KRAKOW
148.00,PLN,Orzo Krakow KRAKOW
Converted 50.00 USD to 181.84 PLN
50.00,PLN,Bowling House KRAKOW
100.00,PLN,Bowling House KRAKOW
Converted 50.00 USD to 181.84 PLN
65.25,PLN,Zabka Zc010 K.2 KRAKOW
23.00,EUR,Openai *Chatgpt Subscr DUBLIN (fee: 0.63 PLN)
Wise Charges for: CARD-2772840260
24.99,PLN,Zabka Zc010 K.1 KRAKOW
43.00,PLN,Good Lood Krakow
133.00,PLN,Zielony Zakatek KRAKOW
Converted 50.00 USD to 181.68 PLN
Converted 55.00 USD to 199.88 PLN
46.06,PLN,Stacja Paliw Krakow KRAKOW
24.99,PLN,Zabka Zc010 K.1 KRAKOW
275.00,PLN,Klinika Arka Sp. Z O.o. KRAKOW
94.00,PLN,Pizzeria Pepe Ii 56817 Krakow
24.99,PLN,Zabka Zc010 K.1 KRAKOW
115.60,PLN,Zabka Z9133 K.1 KRAKOW
24.99,PLN,Zabka Zc010 K.1 KRAKOW
Sent money to Top Shelf Property Monika Osika (fee: 3.48 PLN)
Wise Charges for: TRANSFER-1661771588
Converted 1,032.75 USD to 3,808.35 PLN
24.99,PLN,Zabka Zc010 K.1 KRAKOW
3.99,PLN,Automat Alnair KRAKOW
800.00,PLN,Ul  Agatowa 31 KRAKOW
800.00,PLN,Ul  Agatowa 31 KRAKOW
800.00,PLN,Ul  Agatowa 31 KRAKOW
800.00,PLN,Ul  Agatowa 31 KRAKOW
122.00,PLN,Da Diego Pizzeria Krakow
45.98,PLN,Duzy Ben Sp. Z O.o. KRAKOW
23.99,PLN,Spotify P39100f98b Stockholm
8.00,PLN,Kasa Parkingowa Krakow
40.00,PLN,Bowling House KRAKOW
3.99,PLN,Automat Alnair KRAKOW
3.99,PLN,Automat Alnair KRAKOW
9.00,PLN,Bowling House KRAKOW
9.00,PLN,Bowling House KRAKOW
94.00,PLN,Bowling House KRAKOW
94.05,PLN,Apart Sp. Z O.o. 03 KRAKOW
100.00,PLN,Katarzyna Cholewa Bobek O KRAKOW
47.89,PLN,Zabka Z9133 K.1 KRAKOW
115.00,PLN,Da Diego Pizzeria Krakow
7.50,PLN,Piekarnia Buczek KRAKOW
21.99,PLN,Duzy Ben Sp. Z O.o. KRAKOW
138.00,PLN,Fs *Writage fsprg.nl
58.00,PLN,Da Diego Pizzeria Krakow
66.00,PLN,Pepco 110238 Krakow 21 KRAKOW
3.99,PLN,Zabka Z9133 K.1 KRAKOW
670.68,PLN,T-Mobile Polska WARSZAWA
45.86,PLN,Duzy Ben Sp. Z O.o. KRAKOW
10.00,PLN,Galeria Kazimierz Parking KRAKOW
14.99,PLN,Empik S.a. Sco KRAKOW
12.00,PLN,480031 Galeria Ka72248 Krakow
17.00,PLN,Costa Coffee 107 Krakow
25.48,PLN,Zabka Za733 K.1 KRAKOW
158.00,PLN,Samm Sp. Zo.o. KRAKOW
32.29,PLN,Zabka Za733 K.1 KRAKOW
13.49,PLN,Zabka Za733 K.2 KRAKOW
47.97,PLN,Zabka Za733 K.1 KRAKOW
120.00,PLN,Restauracja Wypiekane KRAKOW
14.65,USD,Pp*Apple.com/bill 4029357733 (fee: 0.36 PLN)
Wise Charges for: CARD-2728246252
15.94,USD,Pp*Apple.com/bill 4029357733 (fee: 0.38 PLN)
Wise Charges for: CARD-2727716262
21.99,PLN,Duzy Ben Sp. Z O.o. KRAKOW
28.00,PLN,Pizzeria Papu Krakow
27.00,PLN,Saint - Malo Tatarek KRAKOW
10.98,PLN,Zabka Z4255 K.2 KRAKOW
217.00,PLN,Hana Sushi KRAKOW
89.90,PLN,Cinema City Kazimierz KRAKOW
67.80,PLN,Cinema-City.pl WARSZAWA
249.97,PLN,Super - Pharm Krakow Bo Krakow
24.40,PLN,Mcdonalds 303 Krakow 01 KRAKOW
62.00,PLN,Nike Bonarka Krakow
21.99,PLN,Duzy Ben Sp. Z O.o. KRAKOW
Converted 1,000.00 USD to 3,610.12 PLN
49.00,PLN,Da Diego Pizzeria Krakow
1.98,PLN,Stokrotka Nr 0532 KRAKOW
225.52,PLN,Stokrotka Nr 0532 KRAKOW
115.21,PLN,Leroy Merlin WIELICZKA
275.04,PLN,Mol Sf276 K.1 WIELICZKA
31.29,PLN,Zabka Za733 K.1 KRAKOW
391.92,PLN,Cleanwhale.pl KRAKOW
6.37,USD,Pp*Apple.com/bill 4029357733 (fee: 0.15 PLN)
Wise Charges for: CARD-2718065377
62.20,PLN,Pepco 110238 Krakow 21 KRAKOW
113.65,PLN,Empik S.a. Pp L3000 KRAKOW
23.99,PLN,Duzy Ben Sp. Z O.o. KRAKOW
Sent money to Top Shelf Property Monika Osika (fee: 3.48 PLN)
Wise Charges for: TRANSFER-1639659351
21.99,PLN,Duzy Ben Sp. Z O.o. KRAKOW
6.00,USD,Obsidian.md OAKVILLE (fee: 0.15 PLN)
Wise Charges for: CARD-2713902764
17.00,PLN,12 Balice Manual (1) Balice
20.00,PLN,Parking Alvernia Planet Alwernia
69.98,PLN,Felix Chicken NIEPORAZ
40.00,PLN,Hpx Poland NIEPORAZ
17.00,PLN,7 Balice Manual (2) Balice
258.00,PLN,Eventim.pl-Pl-Ecom Warszawa
149.22,PLN,Stokrotka Nr 1194 KRAKOW
100.00,PLN,Oddzial Iv Strazy Mi 01 KRAKOW
100.00,PLN,Ul  Agatowa 31 KRAKOW
164.00,PLN,Da Diego Pizzeria Krakow
15.83,PLN,Ubr* Pending.uber.com Amsterdam
21.83,PLN,Uber   *Trip HELP.UBER.COM
15.83,PLN,Ubr* Pending.uber.com Amsterdam
25.98,PLN,Zabka Zb572 K.1 KRAKOW
17.76,PLN,Goraco Polecam KRAKOW
Sent money to Urzad Miasta Krakow (fee: 3.48 PLN)
Wise Charges for: TRANSFER-1636897308
82.92,PLN,Attic Sp. Z O. O. Krakow
295.85,PLN,Apteka Gemini Krakow
Converted 50.00 USD to 181.84 PLN
Converted 50.00 USD to 181.84 PLN
7.98,PLN,Zabka Z9133 K.2 KRAKOW
21.99,PLN,Zabka Za733 K.1 KRAKOW
49.49,PLN,Zabka Za733 K.1 KRAKOW
266.20,PLN,Shop Bistro KRAKOW
450.00,PLN,Gabinet Psychiatryczny Krakow
37.87,PLN,Duzy Ben Sp. Z O.o. KRAKOW
10.00,PLN,"borek" Borek
29.00,PLN,"borek" Borek
8.00,PLN,"borek" Borek
110.00,PLN,"borek" Borek
129.00,PLN,Allegro Poznan
33.97,PLN,Zabka Za733 K.1 KRAKOW
113.00,PLN,Da Diego Pizzeria Krakow
21.99,PLN,Zabka Z9133 K.1 KRAKOW
25.98,PLN,Stokrotka Nr 0532 KRAKOW
235.90,PLN,Stokrotka Nr 0532 KRAKOW
14.30,PLN,Zabka Za733 K.2 KRAKOW
147.62,PLN,Empik S.a. Pp L3000 KRAKOW
12.99,EUR,Paypal *Proton 35314369001 (fee: 0.36 PLN)
Wise Charges for: CARD-2698946616
6.88,PLN,Duzy Ben Sp. Z O.o. KRAKOW
40.99,PLN,Duzy Ben Sp. Z O.o. KRAKOW
154.98,PLN,Allegro Poznan
10.00,USD,Ankihub APP.ANKIHUB.N (fee: 0.24 PLN)
Wise Charges for: CARD-2696587705
21.47,PLN,Empik S.a. Pp L3000 KRAKOW
87.00,PLN,Pepco 110238 Krakow 21 KRAKOW
142.17,PLN,Rossmann 44 KRAKOW
21.99,PLN,Duzy Ben Sp. Z O.o. KRAKOW
37.00,PLN,Gwg Gabriela Witk64955 Krakow
20.00,PLN,Jakdojade.pl Poznan
15.29,PLN,Market Obi 003 KRAKOW
104.65,PLN,Zabka Za733 K.1 KRAKOW
48.49,PLN,Allegro Poznan
1.00,USD,Amboss Gmbh +13478355441
19.99,USD,Amboss Gmbh AMBOSS.COM/US (fee: 0.48 PLN)
Wise Charges for: CARD-2693195631
1.00,USD,Amboss Gmbh +13478355441
25.40,PLN,Lodolandia Zlocien Krakow
23.99,PLN,Duzy Ben Sp. Z O.o. KRAKOW
10.00,PLN,Da Diego Pizzeria Krakow
90.78,PLN,Zabka Z9133 K.1 KRAKOW
94.00,PLN,Da Diego Pizzeria Krakow
49.99,PLN,Google *Google Play Ap g.co/HelpPay#
121.11,PLN,Stokrotka Nr 0532 KRAKOW
11.96,PLN,Robert Biernat Hurtownia KRAKOW
23.99,PLN,Duzy Ben Sp. Z O.o. KRAKOW
21.99,PLN,Zabka Za733 K.1 KRAKOW
10.70,PLN,Zabka Za733 K.2 KRAKOW
43.77,PLN,Zabka Za733 K.1 KRAKOW
2.99,PLN,Zabka Z6895 K.1 KRAKOW
8.00,PLN,Aula Smil'y Krakow
8.00,PLN,Bowling House KRAKOW
100.00,PLN,Bowling House KRAKOW
32.00,PLN,Bowling House KRAKOW
60.00,PLN,Bowling House KRAKOW
36.00,PLN,Bowling House KRAKOW
60.00,PLN,Bowling House KRAKOW
60.77,PLN,Duzy Ben Sp. Z O.o. KRAKOW
405.00,PLN,Viale Verde Ristorante KRAKOW
15.88,PLN,Zabka Z9133 K.1 KRAKOW
23.99,PLN,Duzy Ben Sp. Z O.o. KRAKOW
78.28,PLN,Uber   *Eats HELP.UBER.COM
23.99,PLN,Zabka Z9133 K.1 KRAKOW
200.00,PLN,Ul  Agatowa 31 KRAKOW
60.18,PLN,Uber   *Eats HELP.UBER.COM
Sent money to Dong Woon Kim (fee: 2.68 PLN)
Wise Charges for: TRANSFER-1623401292
53.98,PLN,Duzy Ben Sp. Z O.o. KRAKOW
74.05,PLN,Uber   *Eats HELP.UBER.COM
162.00,PLN,Kwestia Gustu Krakow
315.35,PLN,Super - Pharm Krakow Bo Krakow
21.99,PLN,Duzy Ben Sp. Z O.o. KRAKOW
15.00,EUR,Bh* Betterhelp BETTERHELP.CO (fee: 0.41 PLN)
Wise Charges for: CARD-2669297772
Sent money to Dong Woon Kim (fee: 3.31 PLN)
Wise Charges for: TRANSFER-1620865264
28.98,PLN,Duzy Ben Sp. Z O.o. KRAKOW
10.62,USD,Pp*Apple.com/bill 4029357733 (fee: 0.13 PLN)
Wise Charges for: CARD-2667896194
114.90,PLN,Allegro Poznan
109.00,PLN,Allegro Poznan
99.99,PLN,Google *Google Play Ap g.co/HelpPay#
205.23,PLN,Uber   *Eats HELP.UBER.COM
49.99,PLN,Google *Google Play Ap g.co/HelpPay#
57.97,PLN,Duzy Ben Sp. Z O.o. KRAKOW
154.00,PLN,Peter Brands Sp Z Oo katowice
21.99,PLN,Duzy Ben Sp. Z O.o. KRAKOW
250.00,PLN,Znanylekarz Spolka Z O warszawa
72.93,PLN,Glovo 07jul Krgpkf8cd Lodz
205.23,PLN,Uber   *Eats HELP.UBER.COM
72.93,PLN,Glovo 07jul Krgpkf8cd Lodz
69.59,PLN,Uber   *Eats HELP.UBER.COM
47.90,PLN,Cinema City Bonarka KRAKOW
67.80,PLN,Cinema City Bonarka KRAKOW
35.65,PLN,Ubr* Pending.uber.com Amsterdam
41.77,PLN,Uber   *Trip HELP.UBER.COM
29.97,PLN,Zabka Za733 K.1 KRAKOW
35.65,PLN,Ubr* Pending.uber.com Amsterdam
48.47,PLN,Duzy Ben Sp. Z O.o. KRAKOW
71.40,PLN,Uber   *Eats HELP.UBER.COM
244.97,PLN,Super - Pharm Krakow Pk Krakow
3.99,PLN,Rossmann 31 Krakow
59.99,PLN,Kakadu Galeria Krakowsk Krakow
254.90,PLN,Kakadu Galeria Krakowsk Krakow
31.75,PLN,Uber   *Trip HELP.UBER.COM
0.68,USD,Backblaze Inc BACKBLAZE.COM (fee: 0.01 PLN)
Wise Charges for: CARD-2654656871
10.00,PLN,Uber   *Eats HELP.UBER.COM
74.78,PLN,Uber   *Eats HELP.UBER.COM
21.99,PLN,Zabka Za733 K.1 KRAKOW
121.97,PLN,Uber   *Eats HELP.UBER.COM
52.99,PLN,Google Play Apps Dublin
21.99,PLN,Zabka Za733 K.1 KRAKOW
85.43,PLN,Uber *Eats Help.uber.com Amsterdam
21.26,PLN,Google Play Apps Dublin
15.00,EUR,Bh* Betterhelp BETTERHELP.CO (fee: 0.41 PLN)
Wise Charges for: CARD-2647068017
23.99,PLN,Duzy Ben Sp. Z O.o. KRAKOW
63.43,PLN,Zabka Za733 K.1 KRAKOW
24.99,PLN,Google Play Apps Dublin
12.99,PLN,Uber   *One HELP.UBER.COM
6.15,USD,Hetzner Online www.hetzner.c (fee: 0.15 PLN)
Wise Charges for: CARD-2642302202
47.98,PLN,Zabka Za733 K.1 KRAKOW
233.28,PLN,Apteka Gemini Krakow
36.00,PLN,Fresh Kebab 01 KRAKOW
113.87,PLN,Maxi Zoo Polska Sp  Z Krak w
93.48,PLN,Zabka Za733 K.1 KRAKOW
23.99,PLN,Duzy Ben Sp. Z O.o. KRAKOW
3.99,PLN,Spotify P382438efd Stockholm
262.45,PLN,Allegro Poznan
144.00,EUR,Bh* Betterhelp BETTERHELP.CO (fee: 3.90 PLN)
Wise Charges for: CARD-2635604641
260.00,PLN,Znanylekarz Spolka Z O warszawa
32.02,PLN,Uber   *Eats HELP.UBER.COM
60.18,PLN,Uber   *Eats HELP.UBER.COM
33.96,PLN,Duzy Ben Sp. Z O.o. KRAKOW
20.99,USD,Kindle Svcs*Nq2wv4ds0 888-802-3080 (fee: 0.50 PLN)
Wise Charges for: CARD-2633526019
325.18,PLN,Uber   *Eats HELP.UBER.COM
14.65,USD,Pp*Apple.com/bill 4029357733 (fee: 0.36 PLN)
Wise Charges for: CARD-2631876594
15.94,USD,Pp*Apple.com/bill 4029357733 (fee: 0.38 PLN)
Wise Charges for: CARD-2631870591
29.86,PLN,Duzy Ben Sp. Z O.o. KRAKOW
Sent money to Dong Woon Kim (fee: 3.48 PLN)
Wise Charges for: TRANSFER-1603177315
119.48,PLN,Uber   *Eats HELP.UBER.COM
325.18,PLN,Uber   *Eats HELP.UBER.COM
29.98,PLN,Zabka Za733 K.1 KRAKOW
667.12,PLN,T-Mobile Polska WARSZAWA
88.58,PLN,Allegro Poznan
23.99,PLN,Duzy Ben Sp. Z O.o. KRAKOW
185.96,PLN,Super - Pharm Krakow Bo Krakow
34.98,PLN,Duzy Ben Sp. Z O.o. KRAKOW
57.07,PLN,Zabka Za733 K.1 KRAKOW
48.90,EUR,Leuchtturm Albenverlag Ge GEESTHACHT (fee: 1.33 PLN)
Wise Charges for: CARD-2620560190
Sent money to Jakub Sniezek (fee: 3.48 PLN)
Wise Charges for: TRANSFER-1598382728
Converted 6,754.35 USD to 24,661.47 PLN
42.08,PLN,Zabka Za733 K.1 KRAKOW
23.99,PLN,Duzy Ben Sp. Z O.o. KRAKOW
21.99,PLN,Duzy Ben Sp. Z O.o. KRAKOW
31.55,PLN,Zabka Za733 K.1 KRAKOW
38.95,PLN,Uber * Pending Amsterdam
23.73,PLN,Uber   *Trip HELP.UBER.COM
22.00,PLN,Bubble Guys Krakow
23.73,PLN,Uber   *Trip HELP.UBER.COM
38.95,PLN,Uber * Pending Amsterdam
12.00,PLN,Korean Bistro KRAKOW
56.00,PLN,Korean Bistro KRAKOW
6.70,PLN,Zabka Zc611 K.2 KRAKOW
28.11,PLN,Cinema City Kazimierz KRAKOW
298.99,PLN,Euro-Net Sp. Z O.o. KRAKOW
56.00,PLN,Jeffs KRAKOW
31.90,PLN,Cinema City Kazimierz KRAKOW
4.00,PLN,Mpk Krakow Kkm 133 KRAKOW
6.00,PLN,Automat Spec Liszki
23.99,PLN,Zabka Z4806 K.1 KRAKOW
25.50,PLN,Uber   *Trip HELP.UBER.COM
53.56,PLN,Uber   *Trip HELP.UBER.COM
131.45,PLN,Glovo 12jun Kreqzmcdm Lodz
25.50,PLN,Uber   *Trip HELP.UBER.COM
131.45,PLN,Glovo 12jun Kreqzmcdm Lodz
21.99,PLN,Zabka Za733 K.1 KRAKOW
81.89,PLN,Uber   *Eats HELP.UBER.COM
Sent money to Jakub Sniezek (fee: 3.48 PLN)
Wise Charges for: TRANSFER-1580320227
Converted 1,076.12 USD to 3,966.62 PLN
25.99,PLN,Uber   *Trip HELP.UBER.COM
42.98,PLN,Duzy Ben Sp. Z O.o. KRAKOW
25.95,PLN,Uber   *Trip HELP.UBER.COM
66.00,PLN,Wesola Pani KRAKOW
51.47,PLN,Wesola Pani KRAKOW
44.98,PLN,Rossmann 44 KRAKOW
49.98,PLN,Apteka 18 KRAKOW
53.89,PLN,Zabka Za733 K.1 KRAKOW
28.42,PLN,Uber   *Trip HELP.UBER.COM
28.42,PLN,Uber   *Trip HELP.UBER.COM
49.99,PLN,Euro-Net Sp. Z O.o. KRAKOW
263.47,PLN,Super - Pharm Krakow Bo Krakow
23.14,PLN,Uber   *Trip HELP.UBER.COM
41.88,PLN,Bolt.eu/o/2506040505 Warsaw
40.00,PLN,Aula Smil'y Krakow
41.88,PLN,Bolt.eu/o/2506040505 Warsaw
26.83,PLN,Uber   *Trip HELP.UBER.COM
148.86,PLN,Uber   *Eats HELP.UBER.COM
44.44,PLN,Zabka Z9133 K.1 KRAKOW
4.70,PLN,Zabka Za733 K.2 KRAKOW
0.79,PLN,Jmp S.a. Bıedronka 5789 KRAKOW
30.58,PLN,Jmp S.a. Biedronka 5789 KRAKOW
36.59,PLN,Uber   *Trip HELP.UBER.COM
29.99,PLN,Duzy Ben Sp. Z O.o. KRAKOW
49.99,PLN,Aquael KRAKOW
50.60,PLN,Pepco 110238 Krakow 21 KRAKOW
76.46,PLN,Rossmann 44 KRAKOW
29.95,PLN,Uber   *Eats HELP.UBER.COM
117.48,PLN,Uber   *Eats HELP.UBER.COM
20.00,EUR,Kraken Exchange KRAKEN.COM (fee: 0.56 PLN)
Wise Charges for: CARD-2548270237
148.86,PLN,Uber   *Eats HELP.UBER.COM
22.15,PLN,Uber   *Trip HELP.UBER.COM
9.98,PLN,Zph Strusinianka Sp.z O Krakow
37.97,PLN,Zabka Za733 K.1 KRAKOW
41.30,PLN,Bolt.eu/o/2506030606 Warsaw
27.96,PLN,Uber   *Trip HELP.UBER.COM
41.30,PLN,Bolt.eu/o/2506030606 Warsaw
28.55,PLN,Ubr* Pending.uber.com Amsterdam
28.55,PLN,Ubr* Pending.uber.com Amsterdam
6.15,USD,Hetzner Online www.hetzner.c (fee: 0.15 PLN)
Wise Charges for: CARD-2547373827
55.49,PLN,Duzy Ben Sp. Z O.o. KRAKOW
195.60,PLN,Uber   *Eats HELP.UBER.COM
12.99,PLN,Uber *One Help.uber.com Amsterdam
20.00,EUR,Kraken Exchange KRAKEN.COM (fee: 0.55 PLN)
Wise Charges for: CARD-2545333419
949.00,PLN,Allegro Poznan
27.98,PLN,Zabka Za733 K.1 KRAKOW
176.40,PLN,Uber   *Eats HELP.UBER.COM
16.00,PLN,Kasa Parkingowa Krakow
20.00,PLN,My Viet Nam Quoc Tran PODGORZE KRAK
80.00,PLN,My Viet Nam Quoc Tran PODGORZE KRAK
18.00,PLN,Bowling House KRAKOW
50.00,PLN,Bowling House KRAKOW
20.00,PLN,Bowling House KRAKOW
50.00,PLN,Bowling House KRAKOW
109.00,PLN,Bowling House KRAKOW
176.40,PLN,Uber   *Eats HELP.UBER.COM
21.29,PLN,Zabka Z6972 K.1 KRAKOW
Sent money to Jakub Sniezek (fee: 3.48 PLN)
Wise Charges for: TRANSFER-1562840160
36.00,PLN,Zmaczeni 02 KRAKOW
117.00,PLN,Zmaczeni 02 KRAKOW
18.77,PLN,Uber   *Trip HELP.UBER.COM
167.00,PLN,Nolio Pop KRAKOW
7.00,PLN,Pyassek KRAKOW
88.00,PLN,Pyassek KRAKOW
18.77,PLN,Uber   *Trip HELP.UBER.COM
55.00,PLN,Uber   *Eats HELP.UBER.COM
453.92,PLN,Cleanwhale.pl KRAKOW
88.77,PLN,Uber   *Eats HELP.UBER.COM
Converted 2,000.00 USD to 7,431.51 PLN
2.99,PLN,Zabka Z6972 K.1 KRAKOW
62.88,PLN,Zabka Z6972 K.1 KRAKOW
14.65,USD,Pp*Apple.com/bill 4029357733 (fee: 0.37 PLN)
Wise Charges for: CARD-2531261630
55.00,PLN,Uber   *Eats HELP.UBER.COM
88.77,PLN,Uber   *Eats HELP.UBER.COM
30.78,PLN,Zabka Z6972 K.1 KRAKOW
30.00,PLN,Dimedic Polska Sp. Z O.o LODZ
60.00,PLN,Uber   *Eats HELP.UBER.COM
21.99,PLN,Zabka Z6972 K.1 KRAKOW
15.94,USD,Pp*Apple.com/bill 4029357733 (fee: 0.39 PLN)
Wise Charges for: CARD-2524534042
92.06,PLN,Zabka Z6972 K.1 KRAKOW
55.00,PLN,Uber   *Eats HELP.UBER.COM
21.99,PLN,Carrefour Express P92 KRAKOW
263.00,PLN,Pastabar KRAKOW
33.98,PLN,Stacja Paliw Nr 23 KRAKOW
5.81,USD,Hetzner Online www.hetzner.c (fee: 0.15 PLN)
Wise Charges for: CARD-2520244192
7.00,PLN,Galeria Krakowska Parking Krakow
118.62,PLN,Jmp S.a. Biedronka 5197 KRAKOW
116.88,PLN,Super - Pharm Krakow Pk Krakow
5.00,PLN,Automat Spec Liszki
35.98,PLN,Zabka Z6972 K.1 KRAKOW
128.50,PLN,Agnieszka Kowal Bistro P KRAKOW
6.00,PLN,Kuchnie Swiata - Gal 01 KRAKOW
19.80,PLN,Nakielny Krakow
116.97,PLN,Kakadu Galeria Krakowsk Krakow
579.70,PLN,Sephora Polska Sp. Z 02 KRAKOW
22.00,PLN,Bubble Guys Krakow
52.00,PLN,Knitted Coffee Grodzka KRAKOW
808.30,PLN,Zara Krakow Rynek 5 649 KRAKOW
18.00,PLN,Sj Group KRAKOW
110.00,PLN,Sj Group KRAKOW
305.21,PLN,Orlen Stacja Nr 1258 KRAKOW
6.37,USD,Pp*Apple.com/bill 4029357733 (fee: 0.16 PLN)
Wise Charges for: CARD-2516174508
140.40,PLN,Uber   *Eats HELP.UBER.COM
478.00,PLN,Sp Icon. Amsterdam WOERDEN
59.00,PLN,Pyassek KRAKOW
8.00,PLN,Kasa Parkingowa Krakow
40.00,PLN,Bowling House KRAKOW
100.00,PLN,Bowling House KRAKOW
3.50,PLN,Carrefour Express F90 KRAKOW
20.50,PLN,Carrefour Express F90 KRAKOW
123.00,PLN,Salute! Bar KRAKOW
100.00,EUR,Kraken Exchange KRAKEN.COM (fee: 2.72 PLN)
Wise Charges for: CARD-2510628187
43.76,PLN,Bochenek KRAKOW
19.00,PLN,Mcdonalds 11 KRAKOW
31.90,PLN,Restauracja Koma Krakow
23.99,PLN,Zabka Z6972 K.1 KRAKOW
55.00,PLN,Uber *Eats Help.uber.com Amsterdam
144.00,EUR,Bh* Betterhelp BETTERHELP.CO (fee: 3.90 PLN)
Wise Charges for: CARD-2507291030
89.00,PLN,Uber   *Eats HELP.UBER.COM
838.44,PLN,T-Mobile Polska WARSZAWA
681.55,PLN,T-Mobile Polska WARSZAWA
Sent money to Jagiellonian University (fee: 2.46 PLN)
Wise Charges for: TRANSFER-1547042879
6.50,PLN,Automaty Coffee Break KRAKOW
28.98,PLN,Zabka Z6972 K.1 KRAKOW
100.00,PLN,Revolut**2559* Dublin
111.00,PLN,O Ramen Krakow
Converted 2,008.10 USD to 7,587.72 PLN
42.00,PLN,Uber   *Eats HELP.UBER.COM
5.69,PLN,Rossmann 48 KRAKOW
0.68,USD,Backblaze Inc BACKBLAZE.COM (fee: 0.01 PLN)
Wise Charges for: CARD-2459224402
8.00,USD,Tello Mobile TELLO.COM (fee: 0.21 PLN)
Wise Charges for: CARD-2458341951
50.00,EUR,Kraken Exchange KRAKEN.COM (fee: 1.36 PLN)
Wise Charges for: CARD-2455966794
52.99,PLN,Paypal *Bumble 35314369001
23.50,PLN,Zabka Z6972 K.1 KRAKOW
Converted 86.77 USD to 327.40 PLN
13.00,PLN,Feel The Chill KRAKOW
9.98,PLN,Zabka Z6972 K.1 KRAKOW
35.46,PLN,Zabka Z6972 K.2 KRAKOW
113.00,PLN,Lala Seul Katowice
28.49,PLN,Carrefour Express F97 KRAKOW
48.90,PLN,Toni Pepperoni   92609 Krakow
42.19,PLN,Zabka Z6972 K.1 KRAKOW
108.73,PLN,Uber   *Eats HELP.UBER.COM
49.00,PLN,Mucho Gusto KRAKOW
525.95,PLN,Tauron katowice
17.00,PLN,Hotel Convictus Cracovia KRAKOW
26.08,PLN,Stacja Paliw Nr 7333 KRAKOW
73.46,PLN,Zabka Z6972 K.1 KRAKOW
52.00,PLN,Mucho Gusto KRAKOW
Converted 295.26 USD to 1,114.01 PLN
17.00,PLN,Hotel Convictus Cracovia KRAKOW
7.00,PLN,Hotel Convictus Cracovia KRAKOW
38.96,PLN,Super - Pharm Krakow Bo Krakow
3.80,PLN,Zabka Z9050 K.2 KRAKOW
41.28,PLN,Zabka Z9050 K.1 KRAKOW
20.79,PLN,Kaufland 02 Krakow
17.97,PLN,Kaufland 02 Krakow
20.00,EUR,Kraken Exchange KRAKEN.COM (fee: 0.56 PLN)
Wise Charges for: CARD-2398126078
Card transaction of -268.00 PLN issued by Oysho.com Arteixo A Cor
Converted 25.89 PLN to 6.82 USD (fee: 0.17 PLN)
Wise Charges for: BALANCE-3299068313
Converted 4.91 EUR to 20.97 PLN
50.58,PLN,Uber   * Eats Pending AMSTERDAM
250.00,PLN,Znanylekarz Spolka Z O warszawa
54.87,PLN,Uber   * Eats Pending AMSTERDAM
144.00,EUR,Bh* Betterhelp BETTERHELP.CO (fee: 3.93 PLN)
Wise Charges for: CARD-2375186221
48.49,PLN,Uber   * Eats Pending AMSTERDAM
45.89,PLN,Uber   * Eats Pending AMSTERDAM
35.99,PLN,Doz Apteka Dbam O Zdro KRAKOW
600.00,PLN,Ul  Bochenka 10 Krakow
0.82,USD,Backblaze Inc BACKBLAZE.COM (fee: 0.02 PLN)
Wise Charges for: CARD-2370786032
51.57,PLN,Uber   *Eats HELP.UBER.COM
